areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06
Sunnyside,Queens,neighborhood,1485.0,1475.0,1500.0,1550.0,1450.0,1400.0,1450.0,1470.0,1475.0,1450.0,1445.0,1445.0,1445.0,1445.0,1400.0,1475.0,1450.0,1550.0,1550.0,1595.0,1450.0,1450.0,1500.0,1595.0,1600.0,1650.0,1675.0,1650.0,1650.0,1700.0,1675.0,1650.0,1500.0,1600.0,1550.0,1500.0,1550.0,1595.0,1595.0,1650.0,1675.0,1800.0,1675.0,1700.0,1775.0,1700.0,1700.0,1750.0,1750.0,1800.0,1850.0,1850.0,1850.0,1875.0,1875.0,1800.0,1800.0,1849.0,1850.0,1900.0,1895.0,1850.0,1800.0,1875.0,1950.0,1950.0,2000.0,2025.0,2000.0,2099.0,2050.0,2000.0,2000.0,2000.0,2000.0,1975.0,1950.0,1950.0,1975.0,2050.0,2050.0,2000.0,2000.0,1975.0,2000.0,1975.0,1950.0,1950.0,2000.0,2000.0,2000.0,2000.0,1971.0,2000.0,1975.0,2000.0,1975.0,1950.0,2000.0,2050.0,2000.0,2000.0,2000.0,2000.0,2000.0,1925.0,1975.0,1995.0,1950.0,1950.0,1975.0,2000.0,1950.0,1955.0,1995.0,2050.0,2095.0,2100.0,2050.0,2075.0,2000.0,2050.0,2100.0,2100.0,2100.0,2100.0,2000.0,2000.0,2000.0,1950.0,1847.0,1847.0,1850.0,1800.0,1800.0,1800.0,1775.0,1800.0,1900.0,1900.0,1950.0,2075.0,2055.0,2050.0,2100.0,2195.0,2100.0,2123.0,2385.0,2150.0,2300.0,2400.0,2300.0,2270.0,2200.0,2440.0,2200.0,2350.0,2400.0,2309.0,2460.0,2457.0,2412.0,2800.0,2800.0,2495.0,2495.0,2500.0,2350.0,2400.0,2450.0,2400.0,2695.0,2720.0,2800.0,2552.0,2500.0,2500.0,2450.0,2500.0,2550.0,2550.0,2650.0,2550.0,2600.0,2600.0,2745.0,2795.0,2800.0,2884.0,2900.0,2895.0,2800.0,2800.0,2700.0,2800.0,2950.0,3000.0
Sunset Park,Brooklyn,neighborhood,1500.0,1450.0,1400.0,1350.0,1450.0,1450.0,1400.0,1450.0,1450.0,1600.0,1450.0,1300.0,1075.0,1500.0,1700.0,1500.0,1500.0,1500.0,1500.0,1450.0,1350.0,1500.0,1375.0,1500.0,1700.0,1600.0,1600.0,1400.0,1700.0,1600.0,1695.0,1695.0,1850.0,1725.0,1700.0,1700.0,1500.0,1450.0,1700.0,1600.0,1800.0,1900.0,1900.0,1886.0,1900.0,1850.0,1700.0,1750.0,1500.0,1500.0,1750.0,1800.0,1850.0,1850.0,1875.0,1850.0,1850.0,1825.0,1850.0,1900.0,1850.0,1899.0,1900.0,1950.0,2000.0,1995.0,1900.0,1875.0,1850.0,2000.0,1900.0,2100.0,2000.0,2000.0,2000.0,2000.0,2095.0,2200.0,2000.0,2100.0,2000.0,2000.0,2000.0,1960.0,1960.0,1950.0,2000.0,2000.0,2000.0,2100.0,2200.0,2100.0,2050.0,2000.0,1999.0,2000.0,2000.0,2000.0,1995.0,1995.0,2154.0,2200.0,2200.0,2000.0,2000.0,1995.0,2000.0,1950.0,2000.0,1900.0,2000.0,2000.0,2100.0,2190.0,2150.0,2120.0,2000.0,2099.0,2100.0,2100.0,2100.0,2108.0,2100.0,2073.0,2099.0,2000.0,2100.0,2050.0,1950.0,1900.0,1900.0,1900.0,1850.0,1800.0,1800.0,1895.0,2000.0,1950.0,2000.0,1999.0,2095.0,2000.0,1950.0,2000.0,2000.0,2000.0,2099.0,2300.0,2400.0,2400.0,2400.0,2400.0,2350.0,2400.0,2390.0,2200.0,2290.0,2499.0,2500.0,2450.0,2450.0,2400.0,2450.0,2475.0,2450.0,2400.0,2300.0,2500.0,2500.0,2500.0,2500.0,2400.0,2400.0,2400.0,2625.0,2509.0,2500.0,2600.0,2600.0,2450.0,2700.0,2550.0,2650.0,2500.0,2650.0,2700.0,2750.0,2900.0,2800.0,2875.0,2800.0,2800.0,2700.0,2895.0,2800.0,2800.0,2900.0,2800.0
Throgs Neck,Bronx,neighborhood,2100.0,2100.0,2100.0,1800.0,1800.0,2100.0,2100.0,2100.0,1975.0,1975.0,1975.0,1975.0,1975.0,1975.0,1975.0,1975.0,,,,,,1900.0,1850.0,1180.0,1100.0,1100.0,1100.0,1100.0,,2275.0,2275.0,2275.0,2275.0,2250.0,2250.0,,1500.0,1500.0,1200.0,1150.0,1150.0,2250.0,2250.0,1750.0,1750.0,2350.0,,,,1200.0,950.0,1150.0,1150.0,1150.0,1125.0,985.0,985.0,975.0,1800.0,1400.0,1300.0,1250.0,1850.0,2200.0,2200.0,2499.0,2495.0,1950.0,1900.0,1800.0,1900.0,1800.0,1900.0,1395.0,2095.0,2000.0,1325.0,1545.0,2100.0,1350.0,1750.0,1800.0,1750.0,2300.0,1650.0,1650.0,1600.0,1600.0,1750.0,2000.0,1950.0,1800.0,2150.0,1950.0,1850.0,1800.0,2100.0,1850.0,1850.0,1850.0,1625.0,2500.0,2400.0,2400.0,2200.0,2150.0,2150.0,2150.0,1500.0,1500.0,2100.0,2000.0,2000.0,1850.0,1950.0,1950.0,1950.0,2100.0,2200.0,2399.0,2200.0,2388.0,2300.0,2300.0,2200.0,2300.0,2150.0,1850.0,2400.0,2400.0,2450.0,1800.0,2200.0,2195.0,2350.0,2100.0,2200.0,2200.0,2250.0,2300.0,2300.0,2300.0,3000.0,2300.0,2095.0,2200.0,2200.0,2295.0,2300.0,2550.0,2798.0,2798.0,2550.0,2500.0,2500.0,2400.0,2500.0,2500.0,2500.0,2650.0,2200.0,2000.0,2500.0,2250.0,2250.0,2500.0,2500.0,2500.0,2400.0,2580.0,2495.0,2495.0,2900.0,2000.0,2599.0,2450.0,2500.0,2600.0,2600.0,2700.0,2600.0,2500.0,3027.0,2950.0,3464.0,3000.0,3000.0,2100.0,2650.0,2800.0,2800.0,2850.0,2750.0,3200.0,2576.0,3200.0,3200.0,2850.0
Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,1800.0,1800.0,,,,,,,,,,,1600.0,1600.0,,,950.0,1199.0,1199.0,1250.0,1250.0,1250.0,1250.0,1250.0,1175.0,1600.0,1175.0,1300.0,1250.0,1000.0,1000.0,1425.0,1425.0,1425.0,1350.0,1195.0,1195.0,1400.0,1400.0,1300.0,1300.0,1275.0,1275.0,1350.0,1350.0,1350.0,1550.0,1400.0,1450.0,1750.0,1750.0,1300.0,1300.0,1350.0,1350.0,1525.0,1550.0,1400.0,1450.0,1600.0,1650.0,1550.0,1699.0,1585.0,1550.0,1595.0,1400.0,1415.0,1350.0,1375.0,1500.0,1600.0,1775.0,1749.0,1725.0,1700.0,1700.0,1700.0,1600.0,1700.0,1850.0,1800.0,1550.0,1800.0,1650.0,1525.0,1899.0,1999.0,1800.0,1750.0,1700.0,1600.0,1800.0,1550.0,1650.0,1650.0,1650.0,1800.0,1800.0,1799.0,1595.0,1550.0,1750.0,1849.0,1815.0,1899.0,1676.0,1649.0,1738.0,1700.0,1650.0,1649.0,1676.0,1624.0,1624.0,1550.0,1550.0,1625.0,1624.0,1495.0,1595.0,1750.0,1738.0,1738.0,1950.0,1795.0,1700.0,1650.0,2000.0,1900.0,1695.0,1795.0,1734.0,1895.0,1750.0,1750.0,1750.0,1725.0,1725.0,1750.0,1895.0,1850.0,1800.0,2424.0,2455.0,1895.0,2181.0,1961.0,1900.0,1895.0,2000.0,2270.0,1800.0,1950.0,1795.0,1795.0,2150.0,2599.0,2375.0,2350.0,2999.0,2999.0,2350.0,2350.0,1883.0,1703.0,2500.0,2800.0,2600.0,2350.0,2599.0,2795.0,2785.0,2999.0,2550.0,2499.0,1950.0,1875.0,2495.0,2215.0,1850.0
Tribeca,Manhattan,neighborhood,7000.0,6995.0,6995.0,6500.0,6500.0,6800.0,6000.0,4950.0,5500.0,5500.0,5600.0,6000.0,7600.0,7395.0,6795.0,6000.0,6500.0,6595.0,7000.0,6595.0,7000.0,6395.0,6900.0,6995.0,8200.0,8500.0,6895.0,7000.0,8200.0,7500.0,8000.0,7200.0,7000.0,6995.0,7000.0,6995.0,7000.0,6615.0,6000.0,6800.0,7200.0,7000.0,7000.0,6500.0,6395.0,5795.0,6000.0,6000.0,5750.0,5375.0,5595.0,5895.0,6295.0,6500.0,6195.0,6595.0,6395.0,6495.0,6260.0,6700.0,6105.0,7500.0,7500.0,6550.0,7000.0,7400.0,6750.0,6495.0,6600.0,6495.0,6295.0,5960.0,5995.0,6504.0,6750.0,7425.0,8300.0,8700.0,8700.0,8000.0,8850.0,8500.0,8100.0,8200.0,8200.0,7800.0,7995.0,8200.0,7875.0,7650.0,8500.0,6295.0,6100.0,5995.0,5800.0,6650.0,6650.0,6500.0,6600.0,6600.0,6300.0,6895.0,6750.0,7200.0,7295.0,7000.0,7286.0,6995.0,6695.0,6000.0,6300.0,6490.0,6500.0,6595.0,7200.0,6800.0,7750.0,7700.0,7500.0,7800.0,7400.0,7500.0,7300.0,6553.0,6995.0,7390.0,7200.0,7195.0,6895.0,7000.0,6895.0,6650.0,6425.0,5795.0,5200.0,5260.0,5895.0,6500.0,6495.0,6695.0,8195.0,7550.0,7500.0,8595.0,7595.0,7080.0,7700.0,8150.0,8720.0,9150.0,9975.0,10000.0,10000.0,11000.0,11995.0,10000.0,9500.0,9500.0,8625.0,8500.0,8450.0,9000.0,9463.0,9995.0,9950.0,9500.0,9750.0,8500.0,8450.0,7886.0,8000.0,8000.0,9000.0,10000.0,10500.0,10000.0,10000.0,9999.0,9995.0,8900.0,7895.0,7576.0,7550.0,8400.0,8950.0,11250.0,11999.0,10050.0,8395.0,7895.0,7995.0,7995.0,7477.0,7606.0,7750.0,7792.0,8395.0,8750.0
University Heights,Bronx,neighborhood,1100.0,1100.0,1195.0,1195.0,1175.0,1195.0,1195.0,,,,,1050.0,1399.0,900.0,875.0,,1050.0,1100.0,1125.0,1125.0,1100.0,1125.0,1100.0,1075.0,1200.0,1175.0,1200.0,1125.0,1225.0,1150.0,1250.0,1185.0,1150.0,1125.0,1199.0,1199.0,1200.0,1175.0,1200.0,1199.0,1160.0,1199.0,1155.0,1225.0,1225.0,1195.0,1150.0,1150.0,1199.0,1300.0,1300.0,1235.0,1185.0,1300.0,1275.0,1300.0,1300.0,1361.0,1300.0,1325.0,1299.0,1250.0,1300.0,1300.0,1400.0,1355.0,1335.0,1299.0,1550.0,1350.0,1350.0,1300.0,1350.0,1400.0,1400.0,1350.0,1400.0,1500.0,1600.0,1400.0,1549.0,1600.0,1450.0,1450.0,1550.0,1625.0,1650.0,1650.0,1645.0,1550.0,1500.0,1550.0,1550.0,1550.0,1600.0,1600.0,1600.0,1500.0,1600.0,1600.0,1695.0,1750.0,1900.0,1800.0,1699.0,1691.0,1599.0,1599.0,1557.0,1750.0,1800.0,1800.0,1799.0,1799.0,1670.0,1700.0,1799.0,1799.0,1700.0,1699.0,1749.0,1699.0,1799.0,1616.0,1649.0,1650.0,1650.0,1650.0,1649.0,1799.0,1699.0,1776.0,1650.0,1692.0,1795.0,1692.0,1899.0,1899.0,1700.0,1849.0,1699.0,1650.0,1650.0,1799.0,1750.0,1660.0,1750.0,1849.0,1849.0,1800.0,1975.0,1949.0,1699.0,1650.0,1900.0,1924.0,1999.0,2195.0,2200.0,2195.0,2100.0,2350.0,2150.0,2200.0,1999.0,2050.0,2225.0,1895.0,2050.0,1995.0,1900.0,1835.0,2000.0,1999.0,2499.0,2499.0,2000.0,2000.0,1900.0,1895.0,1950.0,1850.0,1800.0,1875.0,2000.0,1950.0,2275.0,2150.0,2095.0,2200.0,2150.0,2099.0,2090.0,2049.0,2000.0,2000.0,2000.0,1975.0
Upper East Side,Manhattan,neighborhood,2450.0,2450.0,2395.0,2500.0,2595.0,2595.0,2600.0,2500.0,2650.0,2600.0,2500.0,2550.0,2525.0,2500.0,2475.0,2500.0,2600.0,2695.0,2650.0,2695.0,2800.0,2850.0,2800.0,2770.0,2700.0,2695.0,2695.0,2695.0,2690.0,2700.0,2700.0,2750.0,2900.0,2850.0,2900.0,2900.0,2800.0,2895.0,2800.0,2795.0,2750.0,2750.0,2750.0,2850.0,2950.0,2900.0,2850.0,2800.0,2750.0,2800.0,2750.0,2750.0,2725.0,2750.0,2765.0,2750.0,2800.0,2800.0,2875.0,2900.0,2900.0,2975.0,2950.0,2900.0,2995.0,3000.0,2995.0,3050.0,3199.0,3095.0,2950.0,3000.0,3000.0,3000.0,3095.0,3000.0,3050.0,3025.0,2995.0,2950.0,2995.0,2975.0,2995.0,3000.0,2975.0,2995.0,2950.0,2984.0,2950.0,2975.0,2950.0,2900.0,2999.0,2950.0,2995.0,2995.0,2950.0,2900.0,2850.0,2825.0,2850.0,2900.0,2950.0,2900.0,2900.0,2995.0,2995.0,3000.0,3000.0,3000.0,2995.0,2995.0,3000.0,3050.0,3050.0,2995.0,3000.0,3100.0,3250.0,3306.0,3300.0,3300.0,3300.0,3235.0,3150.0,3000.0,2887.0,2750.0,2650.0,2550.0,2495.0,2450.0,2400.0,2400.0,2395.0,2395.0,2400.0,2450.0,2550.0,2700.0,2850.0,2900.0,3199.0,3300.0,3400.0,3500.0,3400.0,3400.0,3500.0,3500.0,3550.0,3750.0,3795.0,3800.0,3825.0,3800.0,3895.0,3995.0,3950.0,3900.0,3995.0,4000.0,4000.0,3980.0,4000.0,3995.0,3999.0,3900.0,3900.0,3995.0,3940.0,3900.0,3950.0,3924.0,3995.0,3950.0,3965.0,3900.0,3950.0,3910.0,3920.0,3995.0,3950.0,4000.0,4150.0,4250.0,4200.0,4250.0,4200.0,4150.0,4240.0,4400.0,4395.0,4300.0,4250.0,4350.0,4395.0,4425.0
Upper West Side,Manhattan,neighborhood,2900.0,2824.0,2750.0,2800.0,2750.0,2800.0,2800.0,2900.0,3000.0,3095.0,3100.0,3000.0,2995.0,3000.0,2995.0,3000.0,3030.0,3100.0,3150.0,3250.0,3350.0,3415.0,3500.0,3570.0,3400.0,3300.0,3195.0,3200.0,3250.0,3300.0,3345.0,3400.0,3500.0,3450.0,3495.0,3445.0,3380.0,3400.0,3350.0,3295.0,3315.0,3250.0,3250.0,3350.0,3377.0,3395.0,3275.0,3300.0,3295.0,3250.0,3300.0,3345.0,3395.0,3375.0,3300.0,3300.0,3400.0,3420.0,3395.0,3350.0,3350.0,3400.0,3350.0,3395.0,3400.0,3495.0,3500.0,3590.0,3740.0,3700.0,3700.0,3600.0,3500.0,3500.0,3500.0,3500.0,3500.0,3495.0,3500.0,3500.0,3500.0,3499.0,3400.0,3395.0,3323.0,3320.0,3300.0,3300.0,3354.0,3395.0,3395.0,3400.0,3425.0,3425.0,3387.0,3380.0,3365.0,3300.0,3250.0,3295.0,3350.0,3395.0,3395.0,3395.0,3450.0,3415.0,3400.0,3450.0,3400.0,3350.0,3400.0,3500.0,3500.0,3495.0,3425.0,3595.0,3733.0,3736.0,3700.0,3650.0,3699.0,3690.0,3678.0,3518.0,3414.0,3300.0,3221.0,3100.0,2971.0,2870.0,2800.0,2824.0,2799.0,2814.0,2795.0,2825.0,2995.0,3000.0,3195.0,3300.0,3595.0,3650.0,3800.0,3995.0,4000.0,4050.0,4103.0,4242.0,4269.0,4250.0,4500.0,4500.0,4595.0,4580.0,4500.0,4489.0,4495.0,4450.0,4495.0,4500.0,4495.0,4486.0,4500.0,4500.0,4550.0,4500.0,4375.0,4200.0,4295.0,4300.0,4425.0,4500.0,4535.0,4446.0,4495.0,4415.0,4439.0,4450.0,4295.0,4466.0,4475.0,4400.0,4500.0,4500.0,4500.0,4750.0,4800.0,4895.0,4850.0,4865.0,4817.0,4918.0,4900.0,4900.0,4750.0,4895.0,4800.0,4800.0
Utopia,Queens,neighborhood,,,,,1300.0,1300.0,,,1700.0,1700.0,,,,,,2600.0,2600.0,1000.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,1600.0,1600.0,1700.0,1600.0,1550.0,1550.0,,,,,,2250.0,,,,,,,4500.0,3599.0,4199.0,3900.0,3600.0,,,,,,,3600.0,3600.0,3600.0,3600.0,3600.0,,,4700.0,3600.0,3600.0,3600.0,,,2350.0,,,,,,,,,,,,,,4500.0,4500.0,4500.0,,,,,5000.0,,,,,,,,,,3900.0,3900.0,3900.0,,,2700.0,4100.0,,3900.0,3900.0,7000.0,6995.0,6995.0,6750.0,6500.0,,,5300.0,5290.0,5000.0,5000.0,5000.0,5000.0,5000.0,,,,,,5495.0,5200.0,,,,,,,,6500.0,6500.0,,,4500.0,5495.0,,4450.0,2850.0,2850.0,,,2500.0,2500.0
Van Nest,Bronx,neighborhood,,,1550.0,1495.0,,1150.0,1150.0,1500.0,1400.0,1400.0,1600.0,1400.0,1600.0,1600.0,1600.0,,,1395.0,1395.0,1100.0,1100.0,999.0,999.0,1100.0,1100.0,,,,,,,,,,,,,,,,2575.0,2575.0,,,,,1300.0,1300.0,,,,,,,,1095.0,995.0,1275.0,1225.0,1225.0,900.0,975.0,1100.0,1250.0,1175.0,1200.0,1175.0,1400.0,1350.0,1350.0,1050.0,1200.0,1990.0,1950.0,1600.0,1600.0,1300.0,1300.0,1300.0,1300.0,1300.0,1350.0,1200.0,1400.0,1800.0,1999.0,1999.0,1850.0,1850.0,1450.0,1956.0,3800.0,2000.0,2150.0,1400.0,1750.0,2100.0,2100.0,2100.0,1950.0,1950.0,1450.0,1450.0,1400.0,1350.0,1350.0,1350.0,1450.0,1500.0,1375.0,2250.0,2250.0,2100.0,2200.0,2000.0,2100.0,1650.0,2000.0,2200.0,2200.0,2200.0,2200.0,,,2450.0,2450.0,2450.0,2450.0,2300.0,1400.0,1400.0,1599.0,1200.0,1860.0,1860.0,1475.0,1750.0,1475.0,2450.0,2500.0,1575.0,1575.0,1450.0,2250.0,2200.0,2200.0,2300.0,2425.0,2425.0,2800.0,2200.0,1600.0,2000.0,1750.0,1900.0,1900.0,2200.0,2000.0,2000.0,3000.0,3000.0,2700.0,2300.0,2999.0,2300.0,2300.0,2600.0,1575.0,1695.0,2850.0,2750.0,1395.0,,1800.0,1800.0,3850.0,2900.0,3450.0,3450.0,3350.0,3350.0,3200.0,1812.0,3464.0,2000.0,3000.0,1750.0,2491.0,2491.0,2800.0,3000.0,2616.0,2616.0,2995.0,2995.0,2800.0,3099.0,2950.0
Wakefield,Bronx,neighborhood,,,,,,,,,,,,,,,1200.0,1200.0,1200.0,1100.0,1100.0,1000.0,1000.0,1000.0,1050.0,1050.0,1050.0,1050.0,1200.0,1200.0,1000.0,1000.0,1375.0,1375.0,1000.0,950.0,950.0,900.0,900.0,900.0,900.0,1000.0,1650.0,975.0,1250.0,,1500.0,1300.0,1300.0,1150.0,1150.0,1000.0,1150.0,1220.0,1220.0,1220.0,1450.0,1400.0,1400.0,1400.0,1300.0,1300.0,1200.0,1250.0,1400.0,1400.0,1375.0,1250.0,1250.0,1300.0,1300.0,1400.0,1400.0,1400.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1395.0,1400.0,1400.0,1500.0,1700.0,1550.0,1450.0,1500.0,1475.0,1450.0,1500.0,1475.0,1350.0,1450.0,1450.0,1400.0,1400.0,1500.0,1450.0,1900.0,1900.0,1700.0,1900.0,2100.0,1500.0,1700.0,2200.0,2199.0,1899.0,1800.0,1700.0,1900.0,1900.0,2000.0,2199.0,2150.0,1900.0,2200.0,2175.0,1998.0,1850.0,1900.0,1800.0,2100.0,2200.0,2200.0,1750.0,1600.0,1700.0,1800.0,1900.0,1900.0,1650.0,1800.0,1850.0,2099.0,2000.0,1700.0,1800.0,1900.0,1950.0,1995.0,1650.0,2000.0,2050.0,2050.0,2500.0,2300.0,2100.0,2200.0,2000.0,2300.0,2450.0,2125.0,2195.0,2175.0,2125.0,1725.0,1600.0,2400.0,1850.0,1650.0,1775.0,2300.0,2495.0,2095.0,1695.0,2100.0,3464.0,2762.0,2350.0,3850.0,3400.0,2300.0,3150.0,3150.0,3195.0,3195.0,1750.0,2200.0,2200.0,2500.0,2380.0,2200.0,2200.0,3000.0,2075.0,2075.0,2600.0,2600.0,2600.0,2400.0,2100.0,1950.0,2350.0,1995.0
Washington Heights,Manhattan,neighborhood,1550.0,1525.0,1595.0,1599.0,1650.0,1700.0,1750.0,1847.0,1800.0,1785.0,1750.0,1800.0,1847.0,1785.0,1650.0,1700.0,1700.0,1650.0,1650.0,1800.0,1750.0,1700.0,1847.0,1847.0,1850.0,1795.0,1900.0,1745.0,1750.0,1750.0,1750.0,1750.0,1800.0,1825.0,1800.0,1800.0,1800.0,1800.0,1795.0,1800.0,1800.0,1850.0,1800.0,1800.0,1800.0,1750.0,1750.0,1750.0,1750.0,1750.0,1795.0,1800.0,1800.0,1850.0,1850.0,1950.0,2000.0,1975.0,1999.0,1995.0,1950.0,1950.0,1950.0,2000.0,2095.0,2000.0,2050.0,2110.0,2100.0,2050.0,2000.0,2100.0,2100.0,2100.0,2195.0,2200.0,2200.0,2150.0,2195.0,2200.0,2195.0,2195.0,2195.0,2250.0,2250.0,2187.0,2195.0,2200.0,2195.0,2200.0,2292.0,2200.0,2145.0,2200.0,2100.0,2150.0,2150.0,2150.0,2150.0,2150.0,2195.0,2200.0,2292.0,2275.0,2225.0,2250.0,2225.0,2195.0,2175.0,2200.0,2195.0,2195.0,2270.0,2300.0,2266.0,2250.0,2250.0,2200.0,2195.0,2200.0,2210.0,2275.0,2300.0,2300.0,2200.0,2275.0,2291.0,2250.0,2150.0,2150.0,2145.0,2005.0,2000.0,2049.0,2025.0,2100.0,2100.0,2150.0,2200.0,2200.0,2200.0,2200.0,2195.0,2250.0,2250.0,2285.0,2270.0,2300.0,2400.0,2550.0,2500.0,2450.0,2450.0,2495.0,2414.0,2400.0,2405.0,2500.0,2500.0,2595.0,2575.0,2650.0,2600.0,2600.0,2575.0,2575.0,2552.0,2575.0,2583.0,2606.0,2600.0,2650.0,2700.0,2765.0,2750.0,2695.0,2695.0,2695.0,2650.0,2650.0,2700.0,2700.0,2695.0,2750.0,2850.0,2950.0,2963.0,2900.0,2800.0,2850.0,2800.0,2895.0,2800.0,2800.0,2977.0,2895.0,2900.0,3000.0
West Harlem,Manhattan,neighborhood,2000.0,2000.0,1900.0,2000.0,2000.0,2000.0,2000.0,2000.0,1850.0,2000.0,1990.0,2000.0,2000.0,2000.0,2550.0,2550.0,2495.0,2000.0,2600.0,2600.0,2500.0,2500.0,1900.0,2050.0,1800.0,2150.0,2150.0,2300.0,1900.0,1900.0,1900.0,2400.0,1725.0,1900.0,1950.0,1900.0,1900.0,1999.0,2100.0,2000.0,2000.0,1900.0,2000.0,2150.0,1900.0,2100.0,2095.0,2100.0,2200.0,2200.0,2100.0,2100.0,2100.0,2100.0,2200.0,2100.0,2450.0,2300.0,2250.0,2400.0,2300.0,2200.0,2100.0,2200.0,2300.0,2595.0,2400.0,2400.0,2500.0,2300.0,2200.0,2200.0,2000.0,2100.0,2100.0,2295.0,2350.0,2700.0,2800.0,2600.0,2850.0,3000.0,2850.0,2600.0,2375.0,2530.0,2600.0,2500.0,2600.0,2600.0,2800.0,2695.0,2500.0,2600.0,2599.0,2600.0,2600.0,2625.0,2575.0,2775.0,2750.0,2650.0,2700.0,2895.0,2475.0,2500.0,2450.0,2383.0,2400.0,2400.0,2500.0,2600.0,2600.0,2695.0,2700.0,2600.0,2495.0,2495.0,2650.0,2500.0,2495.0,2650.0,2600.0,2600.0,2635.0,2600.0,2588.0,2400.0,2399.0,2295.0,2300.0,2295.0,2295.0,2295.0,2287.0,2300.0,2350.0,2295.0,2300.0,2475.0,2400.0,2300.0,2400.0,2400.0,2635.0,2600.0,2550.0,2650.0,2995.0,2800.0,3000.0,2850.0,2700.0,2600.0,2590.0,2600.0,2650.0,3000.0,3100.0,3200.0,3200.0,3050.0,3195.0,2900.0,2850.0,2775.0,2800.0,2900.0,2875.0,2995.0,3000.0,3100.0,2850.0,3500.0,3350.0,3100.0,2950.0,2850.0,2725.0,2900.0,2900.0,2900.0,2900.0,3216.0,3500.0,3750.0,3775.0,3775.0,3678.0,3650.0,3600.0,3595.0,3595.0,3595.0,3595.0,4000.0,4000.0,3800.0
